USGS_Station_Number,Field_Name,project,discrete,estimated,frozen,storm,unique_storm_number,n_sub_flow_events,storm_start,storm_end,runoff_volume,peak_discharge,estimated_flow_fraction,suspended_sediment_load_pounds,chloride_load_pounds,nitrate_plus_nitrite_load_pounds,ammonia_plus_ammonium_load_pounds,total_Kjeldahl_nitrogen_unfiltered_load_pounds,orthophosphate_load_pounds,total_phosphorus_unfiltered_load_pounds,total_nitrogen_load_pounds,organic_nitrogen_load_pounds,dissolved_organic_carbon_load_pounds,total_organic_carbon_load_pounds,total_Kjeldahl_nitrogen_filtered_load_pounds,total_phosphorus_filtered_load_pounds,total_dissolved_solids_load_pounds,total_solids_load_pounds,total_suspended_solids_load_pounds,total_volatile_suspended_solids_load_pounds,suspended_sediment_conc_mgL,chloride_conc_mgL,nitrate_plus_nitrite_conc_mgL,ammonia_plus_ammonium_conc_mgL,total_Kjeldahl_nitrogen_unfiltered_conc_mgL,orthophosphate_conc_mgL,total_phosphorus_unfiltered_conc_mgL,total_nitrogen_conc_mgL,organic_nitrogen_conc_mgL,dissolved_organic_carbon_conc_mgL,total_organic_carbon_conc_mgL,total_Kjeldahl_nitrogen_filtered_conc_mgL,total_phosphorus_filtered_conc_mgL,total_dissolved_solids_conc_mgL,total_solids_conc_mgL,total_suspended_solids_conc_mgL,total_volatile_suspended_solids_conc_mgL,remark_suspended_sediment,remark_chloride,remark_nitrate_plus_nitrite,remark_ammonia_plus_ammonium,remark_total_Kjeldahl_nitrogen_unfiltered,remark_orthophosphate,remark_total_phosphorus_unfiltered,remark_total_nitrogen,remark_organic_nitrogen,remark_dissolved_organic_carbon,remark_total_organic_carbon,remark_total_Kjeldahl_nitrogen_filtered,remark_total_phosphorus_filtered,remark_total_dissolved_solids,remark_total_solids,remark_total_suspended_solids,remark_total_volatile_suspended_solids,suspended_sediment_yield_pounds_per_acre,chloride_yield_pounds_per_acre,nitrate_plus_nitrite_yield_pounds_per_acre,ammonia_plus_ammonium_yield_pounds_per_acre,total_Kjeldahl_nitrogen_unfiltered_yield_pounds_per_acre,orthophosphate_yield_pounds_per_acre,total_phosphorus_unfiltered_yield_pounds_per_acre,total_nitrogen_yield_pounds_per_acre,organic_nitrogen_yield_pounds_per_acre,dissolved_organic_carbon_yield_pounds_per_acre,total_organic_carbon_yield_pounds_per_acre,total_Kjeldahl_nitrogen_filtered_yield_pounds_per_acre,total_phosphorus_filtered_yield_pounds_per_acre,total_dissolved_solids_yield_pounds_per_acre,total_solids_yield_pounds_per_acre,total_suspended_solids_yield_pounds_per_acre,total_volatile_suspended_solids_yield_pounds_per_acre,rain,duration,Ievent,I5,I10,I15,I30,I60,energy_m1,erosivity_m1,energy_m2,erosivity_m2,ARFdays1,ARFdays2,ARFdays7,ARFdays14,remark_rain
USGS-431212089314801,BLSW,MRBI,0,0,1,1,2013-4,2,2/10/2013 20:31,2/14/2013 5:59,30640,0.553,0,2.55,1.97,1.15,2.69,5.37,1.81,2.31,6.52,2.68,NA,NA,NA,NA,108,NA,NA,NA,2.3,1,0.6,1.41,2.81,0.945,1.21,3.41,1.4,NA,NA,NA,NA,56.3,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171,0.132,0.077,0.18,0.36,0.121,0.155,0.438,0.18,NA,NA,NA,NA,7.22,NA,NA,NA,0.61,15.87,0.03845,0.36,0.36,0.32,0.26,0.21,312.3,0.812,367.2,0.9548,0,0,0.2,1.94,runoff_index frozen
USGS-431212089314801,BLSW,MRBI,1,0,1,1,2013-5,1,2/14/2013 18:16,2/15/2013 3:28,1144,0.0638,0,0.0714,0.0929,0.0286,0.0807,0.186,0.086,0.101,0.214,0.105,NA,NA,NA,NA,6.14,NA,NA,NA,2,1.3,0.4,1.13,2.6,1.2,1.41,3,1.47,NA,NA,NA,NA,86,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00479,0.00623,0.00192,0.00542,0.0125,0.00577,0.00678,0.0144,0.00705,NA,NA,NA,NA,0.412,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,0.82,0.83,zero frozen
USGS-431212089314801,BLSW,MRBI,0,1,1,1,2013-6,1,2/18/2013 21:01,2/19/2013 15:17,1040,0.0478,1,0.0649,0.0844,0.026,0.0733,0.169,0.0781,0.0918,0.195,0.0954,NA,NA,NA,NA,5.58,NA,NA,NA,2,1.3,0.4,1.13,2.6,1.2,1.41,3,1.47,NA,NA,NA,NA,86,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00436,0.00566,0.00174,0.00492,0.0113,0.00524,0.00616,0.0131,0.0064,NA,NA,NA,NA,0.375,NA,NA,NA,0.08,3.367,0.02376,0.12,0.06,0.04,0.04,0.03,32.94,0.01317,34.38,0.01375,0,0,0.02,0.83,frozen
USGS-431212089314801,BLSW,MRBI,0,1,1,1,2013-7,1,3/26/2013 18:01,3/27/2013 3:44,1445,0.0711,1,13.8,0.126,0.00451,0.32,0.656,0.0819,0.139,0.66,0.336,NA,NA,NA,NA,8.66,NA,NA,NA,153,1.4,0.1,3.55,7.27,0.908,1.54,7.32,3.72,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926,0.00848,0.000303,0.0215,0.044,0.0055,0.00932,0.0443,0.0225,NA,NA,NA,NA,0.581,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01,0.12,zero frozen
USGS-431212089314801,BLSW,MRBI,0,1,1,1,2013-8,1,3/27/2013 12:46,3/27/2013 13:59,357,0.191,1,3.41,0.0312,0.00111,0.0791,0.162,0.0202,0.0343,0.163,0.0829,NA,NA,NA,NA,2.14,NA,NA,NA,153,1.4,0.1,3.55,7.27,0.908,1.54,7.32,3.72,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,0.00209,0.0000748,0.00531,0.0109,0.00136,0.0023,0.0109,0.00556,NA,NA,NA,NA,0.144,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01,0.12,zero frozen
USGS-431212089314801,BLSW,MRBI,0,1,1,1,2013-9,1,3/27/2013 17:31,3/28/2013 7:52,2626,0.14,1,25.1,0.23,0.0082,0.582,1.19,0.149,0.252,1.2,0.61,NA,NA,NA,NA,15.7,NA,NA,NA,153,1.4,0.1,3.55,7.27,0.908,1.54,7.32,3.72,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,0.0154,0.00055,0.0391,0.08,0.00999,0.0169,0.0805,0.0409,NA,NA,NA,NA,1.06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01,0.12,zero frozen
USGS-431212089314801,BLSW,MRBI,0,0,1,1,2013-10,4,3/28/2013 16:45,4/1/2013 7:14,120800,1.766,0,635,4.42,0.823,19.2,34.2,7.66,10.4,35,14.9,NA,NA,NA,NA,462,NA,NA,NA,84.2,0.7,0.13,2.55,4.53,1.02,1.37,4.64,1.98,NA,NA,NA,NA,61.3,NA,NA,NA,NA,<,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,0.296,0.0552,1.29,2.29,0.514,0.695,2.35,1,NA,NA,NA,NA,31,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.01,runoff_index frozen
USGS-431212089314801,BLSW,MRBI,0,0,1,1,2013-11,1,4/1/2013 17:46,4/2/2013 0:29,3029,0.274,0,25.1,0.0473,0.0189,0.418,0.798,0.252,0.346,0.817,0.38,NA,NA,NA,NA,12.1,NA,NA,NA,133,0.5,0.1,2.21,4.22,1.34,1.83,4.32,2.01,NA,NA,NA,NA,64,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,0.00317,0.00127,0.028,0.0536,0.0169,0.0232,0.0548,0.0255,NA,NA,NA,NA,0.812,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.01,0.02,zero frozen
USGS-431212089314801,BLSW,MRBI,1,1,0,1,2013-12,10,4/9/2013 17:31,4/12/2013 9:30,13930,1.046,0.049,377,0.67,5.51,0.356,2.75,0.916,1.85,8.26,2.39,NA,NA,NA,NA,133,NA,NA,NA,433,0.9,6.34,0.41,3.16,1.05,2.12,9.5,2.75,NA,NA,NA,NA,153,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3,0.045,0.37,0.0239,0.185,0.0615,0.124,0.554,0.161,NA,NA,NA,NA,8.92,NA,NA,NA,2.61,66.03,0.03953,1.56,1.08,0.96,0.74,0.46,1465,10.84,1593,11.79,0.59,0.59,0.62,0.63,NA
USGS-431212089314801,BLSW,MRBI,1,0,0,1,2013-13,2,4/17/2013 13:46,4/19/2013 2:29,10820,1.105,0,335,0.169,1.2,0.117,2.18,0.633,1.44,3.38,2.06,NA,NA,NA,NA,65.2,NA,NA,NA,496,0.5,1.77,0.173,3.23,0.938,2.13,5,3.06,NA,NA,NA,NA,96.5,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,0.0113,0.0804,0.00783,0.146,0.0425,0.0966,0.227,0.139,NA,NA,NA,NA,4.38,NA,NA,NA,1.73,33.73,0.05128,0.48,0.42,0.4,0.34,0.29,959,3.261,1097,3.729,0,0.07,1.41,3.84,NA
USGS-431212089314801,BLSW,MRBI,0,1,0,1,2013-14,1,5/9/2013 19:16,5/10/2013 11:14,455.7,0.0233,1,13.5,0.00711,0.054,0.00455,0.0873,0.0273,0.0592,0.141,0.0828,NA,NA,NA,NA,2.79,NA,NA,NA,473,0.5,1.9,0.16,3.07,0.961,2.08,4.97,2.91,NA,NA,NA,NA,98,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903,0.000477,0.00363,0.000305,0.00586,0.00183,0.00397,0.00949,0.00556,NA,NA,NA,NA,0.187,NA,NA,NA,1.51,21.48,0.07029,0.36,0.36,0.32,0.24,0.2,751.3,1.803,899.1,2.158,0,0,0.86,0.97,NA
USGS-431212089314801,BLSW,MRBI,0,1,0,1,2013-15,1,5/20/2013 6:16,5/20/2013 7:29,62.7,0.0438,1,1.85,0.000979,0.00744,0.000627,0.012,0.00376,0.00815,0.0195,0.0114,NA,NA,NA,NA,0.384,NA,NA,NA,473,0.5,1.9,0.16,3.07,0.961,2.08,4.97,2.91,NA,NA,NA,NA,98,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124,0.0000657,0.000499,0.0000421,0.000807,0.000253,0.000547,0.00131,0.000765,NA,NA,NA,NA,0.0258,NA,NA,NA,0.58,0.9167,0.6327,1.8,1.38,1.12,0.94,0.58,545,5.123,526.5,4.949,0.1,0.1,0.78,2.3,NA
USGS-431212089314801,BLSW,MRBI,0,1,0,1,2013-16,1,5/28/2013 10:31,5/28/2013 13:44,153.9,0.0251,1,4.54,0.0024,0.0183,0.00154,0.0295,0.00923,0.02,0.0477,0.028,NA,NA,NA,NA,0.941,NA,NA,NA,473,0.5,1.9,0.16,3.07,0.961,2.08,4.97,2.91,NA,NA,NA,NA,98,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305,0.000161,0.00122,0.000103,0.00198,0.00062,0.00134,0.0032,0.00188,NA,NA,NA,NA,0.0632,NA,NA,NA,0.45,3,0.15,0.48,0.48,0.4,0.34,0.28,286.8,0.9751,316,1.074,0.08,0.14,0.32,1.68,NA
USGS-431212089314801,BLSW,MRBI,0,1,0,1,2013-17,1,6/12/2013 22:31,6/12/2013 22:59,20.3,0.0218,1,0.598,0.000316,0.0024,0.000202,0.00388,0.00122,0.00263,0.00629,0.00368,NA,NA,NA,NA,0.124,NA,NA,NA,473,0.5,1.9,0.16,3.07,0.961,2.08,4.97,2.91,NA,NA,NA,NA,98,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402,0.0000212,0.000161,0.0000136,0.000261,0.0000816,0.000177,0.000422,0.000247,NA,NA,NA,NA,0.00832,NA,NA,NA,0.14,0.3333,0.42,1.44,0.84,0.96,0.56,0.28,231.2,1.295,229.9,1.288,0.02,0.02,0.52,1.3,NA
USGS-431212089314801,BLSW,MRBI,0,1,0,1,2013-18,1,6/13/2013 1:01,6/13/2013 3:14,122.8,0.0246,1,3.63,0.00192,0.0146,0.00123,0.0235,0.00737,0.0159,0.0381,0.0223,NA,NA,NA,NA,0.751,NA,NA,NA,473,0.5,1.9,0.16,3.07,0.961,2.08,4.97,2.91,NA,NA,NA,NA,98,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243,0.000129,0.000978,0.0000823,0.00158,0.000495,0.00107,0.00256,0.0015,NA,NA,NA,NA,0.0504,NA,NA,NA,0.52,4.5,0.1156,1.44,0.84,0.96,0.56,0.29,465.2,2.605,487.8,2.732,0.02,0.02,0.52,1.3,NA
USGS-431212089314801,BLSW,MRBI,0,1,0,1,2013-19,1,6/15/2013 8:46,6/15/2013 9:44,115,0.0686,1,3.4,0.0018,0.0136,0.00115,0.022,0.0069,0.0149,0.0357,0.0209,NA,NA,NA,NA,0.704,NA,NA,NA,473,0.5,1.9,0.16,3.07,0.961,2.08,4.97,2.91,NA,NA,NA,NA,98,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228,0.00012,0.000916,0.0000771,0.00148,0.000463,0.001,0.00239,0.0014,NA,NA,NA,NA,0.0472,NA,NA,NA,0.24,2.8,0.08571,0.36,0.3,0.28,0.22,0.16,130.3,0.2867,152.4,0.3352,0,0,0.88,1.45,NA
USGS-431212089314801,BLSW,MRBI,0,0,0,1,2013-20,1,6/23/2013 1:28,6/23/2013 8:58,15480,1.345,0,280,1.26,17.7,1.48,3.95,0.996,1.52,21.6,2.47,NA,NA,NA,NA,197,NA,NA,NA,290,1.3,18.3,1.53,4.09,1.03,1.57,22.4,2.56,NA,NA,NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,0.0843,1.19,0.0993,0.265,0.0668,0.102,1.45,0.166,NA,NA,NA,NA,13.2,NA,NA,NA,0.72,7.8,0.09231,0.12,0.12,0.12,0.12,0.11,332,0.3984,420.5,0.5046,0.41,1.25,1.44,2.59,NA
USGS-431212089314801,BLSW,MRBI,0,0,0,1,2013-21,1,6/25/2013 8:40,6/25/2013 17:17,13500,2.32,0,107,0.759,6.32,0.354,1.93,0.673,1.01,8.25,1.58,NA,NA,NA,NA,99.5,NA,NA,NA,127,0.9,7.5,0.42,2.29,0.798,1.2,9.79,1.87,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18,0.0509,0.424,0.0238,0.13,0.0451,0.0679,0.554,0.106,NA,NA,NA,NA,6.67,NA,NA,NA,0.02,7.5,0.002667,0.12,0.06,0.04,0.02,0.01,11.82,0.002364,8.069,0.001614,0.01,0.54,2.57,3.57,runoff_index
USGS-431212089314801,BLSW,MRBI,0,1,1,1,2014-1,1,1/11/2014 1:45,1/14/2014 12:00,1145,0.0055,1,10.7,1.07,0.4,0.168,0.493,0.214,0.242,0.894,0.325,NA,NA,NA,NA,15.9,NA,NA,NA,150,14.9,5.6,2.35,6.9,2.99,3.39,12.5,4.55,NA,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.0715,0.0269,0.0113,0.0331,0.0143,0.0163,0.06,0.0218,NA,NA,NA,NA,1.07,NA,NA,NA,0.1,5,0.02,0.24,0.12,0.08,0.06,0.05,42.64,0.02558,43.88,0.02633,0,0,0.01,0.01,frozen
USGS-431212089314801,BLSW,MRBI,0,1,1,1,2014-2,1,2/13/2014 18:41,2/14/2014 4:45,113.7,0.0045,1,1.06,0.106,0.0397,0.0167,0.049,0.0212,0.0241,0.0887,0.0323,NA,NA,NA,NA,1.58,NA,NA,NA,150,14.9,5.6,2.35,6.9,2.99,3.39,12.5,4.55,NA,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714,0.0071,0.00267,0.00112,0.00329,0.00142,0.00161,0.00595,0.00217,NA,NA,NA,NA,0.106,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,zero frozen
USGS-431212089314801,BLSW,MRBI,0,1,1,1,2014-3,2,2/18/2014 20:30,2/21/2014 23:07,2006,0.0298,0.894,18.8,1.87,0.701,0.294,0.864,0.374,0.424,1.57,0.57,NA,NA,NA,NA,27.8,NA,NA,NA,150,14.9,5.6,2.35,6.9,2.99,3.39,12.5,4.55,NA,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,0.125,0.0471,0.0197,0.058,0.0251,0.0285,0.105,0.0382,NA,NA,NA,NA,1.87,NA,NA,NA,0.45,15.45,0.02913,0.48,0.42,0.4,0.36,0.24,266.9,0.9607,279.2,1.005,0,0,0,0,frozen
USGS-431212089314801,BLSW,MRBI,1,0,1,1,2014-4,4,3/7/2014 19:15,3/15/2014 21:29,28240,0.9348,0,168,55.4,0.2,27.1,51.8,8.85,11.4,52.1,24.7,NA,NA,NA,NA,681,NA,NA,NA,95.2,31.4,0.12,15.4,29.4,5.02,6.47,29.5,14,NA,NA,NA,NA,386,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,3.72,0.0134,1.82,3.48,0.594,0.766,3.49,1.66,NA,NA,NA,NA,45.7,NA,NA,NA,0.03,2.667,0.01125,0.12,0.06,0.04,0.02,0.02,15.2,0.003041,13.12,0.002623,0,0,0,0,runoff_index frozen
USGS-431212089314801,BLSW,MRBI,0,0,1,1,2014-5,1,3/18/2014 15:00,3/20/2014 12:30,8501,0.2402,0,10.6,11.9,0.106,5.73,9.29,2.85,3.25,9.39,3.56,NA,NA,NA,NA,170,NA,NA,NA,20,22.5,0.2,10.8,17.5,5.37,6.13,17.7,6.7,NA,NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712,0.801,0.00712,0.385,0.623,0.191,0.218,0.63,0.239,NA,NA,NA,NA,11.4,NA,NA,NA,0.18,11.83,0.01521,0.12,0.12,0.08,0.06,0.05,70.81,0.04249,75,0.045,0,0,0,0.03,runoff_index frozen
USGS-431212089314801,BLSW,MRBI,1,1,1,1,2014-6,2,3/20/2014 15:15,3/21/2014 8:45,2628,0.1296,0.018,3.61,3.61,0.00082,1.95,2.94,0.897,0.999,2.94,0.984,NA,NA,NA,NA,53.5,NA,NA,NA,22,22,0.01,11.9,17.9,5.47,6.09,17.9,6,NA,NA,NA,NA,326,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,0.242,0.0000551,0.131,0.197,0.0602,0.0671,0.197,0.0661,NA,NA,NA,NA,3.59,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.18,0.18,0.21,zero frozen
USGS-431212089314801,BLSW,MRBI,0,1,1,1,2014-7,1,3/21/2014 20:45,3/22/2014 8:00,1416,0.0973,1,1.77,1.99,0.0177,0.954,1.55,0.475,0.542,1.56,0.592,NA,NA,NA,NA,28.3,NA,NA,NA,20,22.5,0.2,10.8,17.5,5.37,6.13,17.7,6.7,NA,NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119,0.133,0.00119,0.0641,0.104,0.0318,0.0364,0.105,0.0397,NA,NA,NA,NA,1.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.18,0.21,zero frozen
USGS-431212089314801,BLSW,MRBI,0,0,1,1,2014-8,1,3/27/2014 22:30,3/29/2014 6:00,13160,0.5179,0,159,20.8,2.05,6.18,12.8,3.89,5.06,14.9,6.64,NA,NA,NA,NA,263,NA,NA,NA,193,25.3,2.5,7.52,15.6,4.73,6.16,18.1,8.08,NA,NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,1.4,0.138,0.415,0.86,0.261,0.34,0.998,0.446,NA,NA,NA,NA,17.6,NA,NA,NA,0.55,12.82,0.04291,0.96,0.66,0.52,0.36,0.22,307.2,1.106,332.5,1.197,0.02,0.02,0.02,0.2,frozen
USGS-431212089314801,BLSW,MRBI,1,1,0,1,2014-9,3,4/13/2014 22:23,4/15/2014 4:00,31940,0.9805,0.904,360,47.5,8.02,13.8,28.7,8.9,11.6,36.8,14.9,NA,NA,NA,NA,630,NA,NA,NA,181,23.8,4.02,6.92,14.4,4.46,5.8,18.4,7.5,NA,NA,NA,NA,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2,3.19,0.539,0.926,1.93,0.597,0.776,2.47,1,NA,NA,NA,NA,42.3,NA,NA,NA,2.25,18.68,0.1204,0.84,0.6,0.56,0.46,0.31,1402,6.451,1555,7.152,1.03,1.03,1.09,1.17,NA
USGS-431212089314801,BLSW,MRBI,0,1,0,1,2014-10,1,4/27/2014 14:15,4/30/2014 4:30,2595,0.0541,1,13.9,1.23,2.25,0.191,0.475,0.306,0.389,2.73,0.283,NA,NA,NA,NA,36.3,NA,NA,NA,86,7.6,13.9,1.18,2.93,1.89,2.4,16.8,1.75,NA,NA,NA,NA,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935,0.0826,0.151,0.0128,0.0319,0.0205,0.0261,0.183,0.019,NA,NA,NA,NA,2.44,NA,NA,NA,1.74,61.32,0.02838,1.32,0.78,0.6,0.36,0.3,1028,3.701,1098,3.953,0,0,0.65,2.93,NA
USGS-431212089314801,BLSW,MRBI,0,0,0,1,2014-11,1,5/12/2014 15:15,5/12/2014 23:00,7970,3.474,0,5180,0.547,3.68,1.44,20,1.35,14.6,23.6,18.5,NA,NA,NA,NA,106,NA,NA,NA,10400,1.1,7.4,2.89,40.1,2.71,29.3,47.5,37.2,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,0.0367,0.247,0.0965,1.34,0.0905,0.978,1.59,1.24,NA,NA,NA,NA,7.15,NA,NA,NA,0.62,2.367,0.262,3.48,2.52,1.8,1.12,0.61,621.2,6.957,597.4,6.69,0.93,0.93,0.93,2.21,NA
USGS-431212089314801,BLSW,MRBI,0,1,0,1,2014-12,1,5/13/2014 4:45,5/13/2014 10:30,551,0.0453,1,358,0.0378,0.255,0.0994,1.38,0.0932,1.01,1.63,1.28,NA,NA,NA,NA,7.36,NA,NA,NA,10400,1.1,7.4,2.89,40.1,2.71,29.3,47.5,37.2,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.00254,0.0171,0.00667,0.0926,0.00626,0.0676,0.11,0.0859,NA,NA,NA,NA,0.494,NA,NA,NA,0.2,3.05,0.06557,0.12,0.12,0.12,0.12,0.1,89.89,0.1079,110.6,0.1328,1.13,1.55,1.55,2.17,NA
USGS-431212089314801,BLSW,MRBI,0,0,0,1,2014-13,1,5/26/2014 19:30,5/27/2014 2:30,2759,0.7126,0,374,0.499,5.86,0.286,2.17,0.434,1.61,8.03,1.88,NA,NA,NA,NA,53.1,NA,NA,NA,2170,2.9,34,1.66,12.6,2.52,9.34,46.6,10.9,NA,NA,NA,NA,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1,0.0335,0.393,0.0192,0.146,0.0291,0.108,0.539,0.126,NA,NA,NA,NA,3.56,NA,NA,NA,0.8,3.233,0.2474,3.84,3.18,2.28,1.18,0.59,837.6,9.884,808,9.535,0.03,0.03,0.19,0.45,NA
USGS-431212089314801,BLSW,MRBI,0,0,0,1,2014-14,1,5/27/2014 22:15,5/28/2014 5:30,14000,6.67,0,4860,0.175,11.6,0.795,18,1.35,11.4,29.6,17.2,NA,NA,NA,NA,136,NA,NA,NA,5560,0.2,13.3,0.91,20.6,1.55,13,33.9,19.7,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,0.0117,0.78,0.0534,1.21,0.0909,0.762,1.99,1.15,NA,NA,NA,NA,9.15,NA,NA,NA,1.09,4.4,0.2477,3.12,2.94,2.56,1.9,0.96,1084,20.6,1052,19.98,0.23,0.87,0.89,1.08,NA
USGS-431212089314801,BLSW,MRBI,0,0,0,1,2014-15,1,6/2/2014 2:00,6/2/2014 10:00,8036,2.28,0,2120,0.125,1.3,0.201,8.58,0.853,5.42,9.88,8.38,NA,NA,NA,NA,48.2,NA,NA,NA,4230,0.5,2.6,0.4,17.1,1.7,10.8,19.7,16.7,NA,NA,NA,NA,96,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,0.00842,0.0875,0.0135,0.576,0.0572,0.364,0.663,0.562,NA,NA,NA,NA,3.23,NA,NA,NA,1.09,7.117,0.1532,2.28,1.26,0.96,0.68,0.56,953.2,6.482,931.6,6.335,0.02,0.02,1.98,2.17,NA
USGS-431212089314801,BLSW,MRBI,0,0,0,1,2014-16,1,6/2/2014 13:15,6/2/2014 22:00,17740,3.895,0,2130,0.277,1.44,0.277,9.3,1.1,5.68,10.7,9.02,NA,NA,NA,NA,57.6,NA,NA,NA,1920,0.5,1.3,0.25,8.4,0.99,5.13,9.7,8.15,NA,NA,NA,NA,52,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,0.0186,0.0966,0.0186,0.624,0.0736,0.381,0.721,0.606,NA,NA,NA,NA,3.86,NA,NA,NA,0.85,5.567,0.1527,1.56,1.14,1,0.94,0.74,770.9,7.247,737.5,6.933,1.11,1.11,3.07,3.26,NA
