"","USGS_Station_Number","Field_Name","P_start","P_end","rain","duration","Ievent","I5","I10","I15","I30","I60","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1","ARFdays2","ARFdays7","ARFdays14","Associated_Q","Q_total_volume","Date","Tmp","P_frozen","dup_Q","BasinArea_ac","area_ft2","Q_total_in","Monitoring","FarmEnterprise","CropRotation","Tillage","Tile","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","Clay_Fraction","Field_Year","PerennialFrac","Start_Date_wt","DSP","Crop","PreviousCrop","Annual_Tillage"
"9045","USGS-424008089050201","RE5","2018-12-02 02:49:00","2018-12-02 04:21:00",0.53,1.533,0.3457,1.08,0.72,0.64,0.5,0.46,421.1,2.105,425.8,2.129,0.15,0.15,0.15,0.25,FALSE,0,"2018-12-02",2.40000009536743,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2018,0,"2018-04-28",218,"Corn","Soybean","Reduced"
"9046","USGS-424008089050201","RE5","2018-12-02 14:49:00","2018-12-02 23:41:00",0.25,8.867,0.0282,0.12,0.12,0.08,0.08,0.06,96.93,0.07754,109.8,0.08783,0.7,0.7,0.7,0.8,FALSE,0,"2018-12-02",2.40000009536743,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2018,0,"2018-04-28",218,"Corn","Soybean","Reduced"
"9047","USGS-424008089050201","RE5","2018-12-20 09:17:00","2018-12-20 13:25:00",0.23,4.133,0.05565,0.12,0.12,0.12,0.1,0.09,98.34,0.09834,120.7,0.1207,0,0,0,0.01,FALSE,0,"2018-12-20",4.14000034332275,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2018,0,"2018-04-28",236,"Corn","Soybean","Reduced"
"9048","USGS-424008089050201","RE5","2018-12-20 16:37:00","2018-12-20 17:12:00",0.04,0.5833,0.06857,0.12,0.12,0.08,0.06,0.04,20.68,0.01241,23.47,0.01408,0.23,0.23,0.23,0.24,FALSE,0,"2018-12-20",4.14000034332275,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2018,0,"2018-04-28",236,"Corn","Soybean","Reduced"
"9049","USGS-424008089050201","RE5","2018-12-27 07:27:00","2018-12-27 17:49:00",0.68,10.37,0.06559,0.24,0.24,0.24,0.22,0.18,320.7,0.7054,388.6,0.8549,0.01,0.01,0.29,0.29,TRUE,293.6,"2018-12-27",0.360000014305115,FALSE,FALSE,9.7,422532,0.00833830337110562,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2018,0,"2018-04-28",243,"Corn","Soybean","Reduced"
"9050","USGS-424008089050201","RE5","2018-12-27 21:46:00","2018-12-27 23:49:00",0.1,2.05,0.04878,0.12,0.12,0.12,0.08,0.07,44.59,0.03568,52.69,0.04215,0.69,0.69,0.7,0.97,FALSE,0,"2018-12-27",0.360000014305115,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2018,0,"2018-04-28",243,"Corn","Soybean","Reduced"
"9051","USGS-424008089050201","RE5","2018-12-28 05:06:00","2018-12-28 05:42:00",0.06,0.6,0.1,0.24,0.18,0.12,0.1,0.06,32.08,0.03208,37.51,0.03751,0.78,0.79,0.79,1.07,FALSE,0,"2018-12-28",5.46000003814697,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2018,0,"2018-04-28",244,"Corn","Soybean","Reduced"
"9052","USGS-424008089050201","RE5","2019-01-07 06:36:00","2019-01-07 19:21:00",0.88,12.75,0.06902,0.48,0.36,0.32,0.22,0.16,426.7,0.9387,512.5,1.128,0,0,0.51,1.37,FALSE,0,"2019-01-07",1.42000007629395,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-126,"Corn","Corn","Reduced"
"9053","USGS-424008089050201","RE5","2019-02-04 12:58:00","2019-02-04 15:34:00",0.14,2.6,0.05385,0.72,0.42,0.32,0.18,0.11,92.15,0.1659,92.87,0.1672,0,0,0,0,TRUE,11240,"2019-02-04",4.78000020980835,FALSE,FALSE,9.7,422532,0.319218426060038,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-98,"Corn","Corn","Reduced"
"9054","USGS-424008089050201","RE5","2019-02-24 00:19:00","2019-02-24 05:22:00",0.58,5.05,0.1149,0.96,0.9,0.8,0.66,0.44,448.3,2.959,446.8,2.949,0.66,0.66,0.75,0.88,TRUE,0,"2019-02-24",1.39000010490417,FALSE,TRUE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-78,"Corn","Corn","Reduced"
"9055","USGS-424008089050201","RE5","2019-02-24 09:09:00","2019-02-24 09:26:00",0.02,0.2833,0.07059,0.12,0.06,0.04,0.04,0.02,12.39,0.004956,12.87,0.005146,1.24,1.24,1.33,1.46,TRUE,0,"2019-02-24",1.39000010490417,FALSE,TRUE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-78,"Corn","Corn","Reduced"
"9056","USGS-424008089050201","RE5","2019-03-14 00:28:00","2019-03-14 03:07:00",0.3,2.65,0.1132,0.48,0.42,0.36,0.22,0.15,178.2,0.392,199.5,0.439,0.55,0.55,1.07,1.07,TRUE,0,"2019-03-14",7.3100004196167,FALSE,TRUE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-60,"Corn","Corn","Reduced"
"9057","USGS-424008089050201","RE5","2019-03-14 18:32:00","2019-03-14 18:51:00",0.38,0.3167,1.2,2.04,1.62,1.4,0.76,0.38,394.1,2.995,379.8,2.886,0.31,0.85,1.37,1.37,TRUE,0,"2019-03-14",7.3100004196167,FALSE,TRUE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-60,"Corn","Corn","Reduced"
"9058","USGS-424008089050201","RE5","2019-03-24 12:08:00","2019-03-24 15:13:00",0.08,3.083,0.02595,0.12,0.06,0.04,0.04,0.03,33.04,0.01322,34.91,0.01397,0,0,0,1.24,FALSE,0,"2019-03-24",3.95000028610229,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-50,"Corn","Corn","Reduced"
"9059","USGS-424008089050201","RE5","2019-03-24 22:03:00","2019-03-24 23:19:00",0.05,1.267,0.03947,0.12,0.06,0.04,0.04,0.04,23.11,0.009245,25.34,0.01014,0.09,0.09,0.09,1.33,FALSE,0,"2019-03-24",3.95000028610229,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-50,"Corn","Corn","Reduced"
"9060","USGS-424008089050201","RE5","2019-03-30 04:02:00","2019-03-30 04:39:00",0.03,0.6167,0.04865,0.12,0.06,0.08,0.04,0.03,16.11,0.006443,17.2,0.006881,0,0,0.14,0.14,FALSE,0,"2019-03-30",6.49000024795532,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-44,"Corn","Corn","Reduced"
"9061","USGS-424008089050201","RE5","2019-04-04 20:31:00","2019-04-04 21:26:00",0.02,0.9167,0.02182,0.12,0.06,0.04,0.02,0.02,11.98,0.002395,11.12,0.002223,0,0,0.04,0.18,FALSE,0,"2019-04-04",7.0600004196167,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-39,"Corn","Corn","Reduced"
"9062","USGS-424008089050201","RE5","2019-04-05 06:49:00","2019-04-05 07:42:00",0.02,0.8833,0.02264,0.12,0.06,0.04,0.02,0.02,11.98,0.002397,11.17,0.002234,0.02,0.02,0.06,0.2,FALSE,0,"2019-04-05",3.69000005722046,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-38,"Corn","Corn","Reduced"
"9063","USGS-424008089050201","RE5","2019-04-07 17:18:00","2019-04-07 18:19:00",0.15,1.017,0.1475,0.36,0.36,0.28,0.18,0.14,95.79,0.1724,105,0.189,0,0,0.05,0.14,FALSE,0,"2019-04-07",11.6700010299683,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-36,"Corn","Corn","Reduced"
"9064","USGS-424008089050201","RE5","2019-04-07 21:28:00","2019-04-07 22:11:00",0.04,0.7167,0.05581,0.24,0.12,0.08,0.06,0.04,22.67,0.0136,24.23,0.01454,0.15,0.15,0.2,0.28,FALSE,0,"2019-04-07",11.6700010299683,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-36,"Corn","Corn","Reduced"
"9065","USGS-424008089050201","RE5","2019-04-10 18:06:00","2019-04-10 22:00:00",0.16,3.9,0.04103,0.12,0.12,0.12,0.1,0.07,67.04,0.06704,79.07,0.07907,0,0,0.24,0.28,FALSE,0,"2019-04-10",9.40000057220459,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-33,"Corn","Corn","Reduced"
"9066","USGS-424008089050201","RE5","2019-04-11 14:43:00","2019-04-11 16:47:00",0.27,2.067,0.1306,0.72,0.66,0.52,0.28,0.17,186.3,0.5215,195.1,0.5464,0.17,0.17,0.41,0.45,FALSE,0,"2019-04-11",1.87000012397766,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-32,"Corn","Corn","Reduced"
"9067","USGS-424008089050201","RE5","2019-04-11 22:32:00","2019-04-12 00:08:00",0.06,1.6,0.0375,0.12,0.12,0.08,0.06,0.05,27.34,0.0164,30.43,0.01826,0.28,0.44,0.66,0.72,FALSE,0,"2019-04-11",1.87000012397766,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-32,"Corn","Corn","Reduced"
"9068","USGS-424008089050201","RE5","2019-04-12 03:06:00","2019-04-12 04:43:00",0.28,1.617,0.1732,0.72,0.48,0.48,0.38,0.25,192.6,0.7317,204.8,0.7781,0.33,0.5,0.72,0.78,FALSE,0,"2019-04-12",4.35000038146973,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-31,"Corn","Corn","Reduced"
"9069","USGS-424008089050201","RE5","2019-04-14 20:23:00","2019-04-14 22:08:00",0.02,1.75,0.01143,0.12,0.06,0.04,0.02,0.01,11.89,0.002378,10.17,0.002035,0,0,0.83,1.03,FALSE,0,"2019-04-14",3.47000026702881,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-29,"Corn","Corn","Reduced"
"9070","USGS-424008089050201","RE5","2019-04-16 08:22:00","2019-04-16 09:54:00",0.04,1.533,0.02609,0.24,0.12,0.08,0.06,0.03,22.22,0.01333,22.26,0.01336,0.01,0.03,0.81,1.06,FALSE,0,"2019-04-16",5.67000007629395,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-27,"Corn","Corn","Reduced"
"9071","USGS-424008089050201","RE5","2019-04-22 22:58:00","2019-04-23 04:31:00",0.17,5.55,0.03063,0.96,0.48,0.32,0.16,0.08,111.5,0.1784,108.6,0.1737,0,0,0.05,0.86,FALSE,0,"2019-04-22",16.9200000762939,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-21,"Corn","Corn","Reduced"
"9072","USGS-424008089050201","RE5","2019-04-25 23:11:00","2019-04-26 02:12:00",0.3,3.017,0.09945,0.48,0.42,0.36,0.24,0.18,164,0.3935,190.1,0.4562,0,0,0.17,0.58,FALSE,0,"2019-04-25",11.4400005340576,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-18,"Corn","Corn","Reduced"
"9073","USGS-424008089050201","RE5","2019-04-27 14:47:00","2019-04-27 15:32:00",0.05,0.75,0.06667,0.12,0.06,0.08,0.06,0.05,24.49,0.01469,28.4,0.01704,0,0.31,0.48,0.56,FALSE,0,"2019-04-27",10.2900009155273,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-16,"Corn","Corn","Reduced"
"9074","USGS-424008089050201","RE5","2019-04-27 18:36:00","2019-04-27 21:30:00",0.29,2.9,0.1,0.36,0.3,0.28,0.26,0.23,170.2,0.4425,194.7,0.5063,0.05,0.36,0.53,0.61,FALSE,0,"2019-04-27",10.2900009155273,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-16,"Corn","Corn","Reduced"
"9075","USGS-424008089050201","RE5","2019-04-28 14:44:00","2019-04-28 15:14:00",0.13,0.5,0.26,0.48,0.42,0.36,0.26,0.13,91.7,0.2384,97.6,0.2538,0.34,0.34,0.82,0.9,FALSE,0,"2019-04-28",0.840000033378601,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-15,"Corn","Corn","Reduced"
"9076","USGS-424008089050201","RE5","2019-04-29 06:49:00","2019-04-29 15:13:00",0.58,8.4,0.06905,0.36,0.3,0.28,0.24,0.2,284.7,0.6833,342.5,0.822,0.13,0.47,0.95,1.01,FALSE,0,"2019-04-29",5.38000011444092,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-14,"Corn","Corn","Reduced"
"9077","USGS-424008089050201","RE5","2019-04-30 16:55:00","2019-05-01 05:27:00",0.55,12.53,0.04388,0.24,0.18,0.16,0.16,0.15,248.2,0.3972,298.7,0.4779,0,0.58,1.36,1.54,FALSE,0,"2019-04-30",7.55000019073486,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-13,"Corn","Corn","Reduced"
"9078","USGS-424008089050201","RE5","2019-05-01 08:18:00","2019-05-01 08:36:00",0.03,0.3,0.1,0.12,0.12,0.08,0.06,0.03,17.04,0.01022,19.13,0.01148,0.55,1.03,1.91,2.09,FALSE,0,"2019-05-01",5.84000015258789,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-12,"Corn","Corn","Reduced"
"9079","USGS-424008089050201","RE5","2019-05-01 11:40:00","2019-05-01 11:56:00",0.02,0.2667,0.075,0.12,0.06,0.04,0.04,0.02,12.43,0.004971,12.96,0.005183,0.58,0.87,1.94,2.12,FALSE,0,"2019-05-01",5.84000015258789,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-12,"Corn","Corn","Reduced"
"9080","USGS-424008089050201","RE5","2019-05-02 09:36:00","2019-05-02 16:18:00",0.21,6.7,0.03134,0.36,0.3,0.28,0.18,0.12,104.3,0.1878,115.8,0.2085,0.02,0.6,1.96,2.13,FALSE,0,"2019-05-02",8.16000080108643,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-11,"Corn","Corn","Reduced"
"9081","USGS-424008089050201","RE5","2019-05-02 18:53:00","2019-05-02 20:19:00",0.06,1.433,0.04186,0.12,0.12,0.08,0.06,0.04,27.9,0.01674,31.32,0.01879,0.21,0.7,2.17,2.34,FALSE,0,"2019-05-02",8.16000080108643,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-11,"Corn","Corn","Reduced"
"9082","USGS-424008089050201","RE5","2019-05-05 22:33:00","2019-05-06 06:33:00",0.63,8,0.07875,1.32,0.9,0.72,0.54,0.3,479.1,2.587,477.4,2.578,0,0,1.45,2.4,FALSE,0,"2019-05-05",12.4900007247925,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-8,"Corn","Corn","Reduced"
"9083","USGS-424008089050201","RE5","2019-05-06 09:51:00","2019-05-06 15:42:00",0.21,5.85,0.0359,0.48,0.42,0.4,0.3,0.17,131,0.393,135.6,0.4068,0.63,0.63,1.96,3.03,FALSE,0,"2019-05-06",16.1900005340576,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-7,"Corn","Corn","Reduced"
"9084","USGS-424008089050201","RE5","2019-05-08 11:42:00","2019-05-08 12:36:00",0.03,0.9,0.03333,0.12,0.06,0.04,0.04,0.03,15.61,0.006243,15.87,0.006347,0,0.19,1.12,3.07,FALSE,0,"2019-05-08",8.95000076293945,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-5,"Corn","Corn","Reduced"
"9085","USGS-424008089050201","RE5","2019-05-08 14:50:00","2019-05-08 17:12:00",0.08,2.367,0.0338,0.36,0.3,0.2,0.1,0.05,46.71,0.04671,49.12,0.04912,0.03,0.04,1.14,3.1,FALSE,0,"2019-05-08",8.95000076293945,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-5,"Corn","Corn","Reduced"
"9086","USGS-424008089050201","RE5","2019-05-09 00:24:00","2019-05-09 07:59:00",0.84,7.583,0.1108,1.56,1.32,1.32,1.12,0.67,709.9,7.951,682.9,7.648,0.11,0.11,1.22,3.18,FALSE,0,"2019-05-09",10.7300004959106,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",-4,"Corn","Corn","Reduced"
"9087","USGS-424008089050201","RE5","2019-05-16 14:50:00","2019-05-16 16:49:00",0.36,1.983,0.1815,0.84,0.66,0.68,0.46,0.3,262.4,1.207,271.5,1.249,0,0,0,1.86,FALSE,0,"2019-05-16",17.5200004577637,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",3,"Corn","Corn","Reduced"
"9088","USGS-424008089050201","RE5","2019-05-18 02:12:00","2019-05-18 04:11:00",0.08,1.983,0.04034,0.24,0.12,0.08,0.06,0.04,37.07,0.02224,41.98,0.02519,0,0.36,0.36,2.15,FALSE,0,"2019-05-18",10.9100008010864,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",5,"Corn","Corn","Reduced"
"9089","USGS-424008089050201","RE5","2019-05-18 17:10:00","2019-05-18 17:21:00",0.03,0.1833,0.1636,0.24,0.12,0.12,0.06,0.03,18.48,0.01109,20.71,0.01243,0.08,0.08,0.44,2.23,FALSE,0,"2019-05-18",10.9100008010864,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",5,"Corn","Corn","Reduced"
"9090","USGS-424008089050201","RE5","2019-05-19 06:23:00","2019-05-19 08:00:00",0.05,1.617,0.03093,0.24,0.12,0.12,0.08,0.04,25.44,0.02036,27.62,0.02209,0.04,0.12,0.48,2.27,FALSE,0,"2019-05-19",14.4300003051758,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",6,"Corn","Corn","Reduced"
"9091","USGS-424008089050201","RE5","2019-05-19 15:53:00","2019-05-19 17:37:00",0.18,1.733,0.1038,1.08,0.66,0.48,0.3,0.17,124.4,0.3731,128.6,0.3858,0.09,0.17,0.53,2.32,FALSE,0,"2019-05-19",14.4300003051758,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",6,"Corn","Corn","Reduced"
"9092","USGS-424008089050201","RE5","2019-05-22 04:03:00","2019-05-22 06:38:00",0.56,2.583,0.2168,1.32,0.9,0.72,0.6,0.42,437.6,2.625,441.6,2.65,0,0,0.71,1.66,FALSE,0,"2019-05-22",10.0800008773804,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",9,"Corn","Corn","Reduced"
"9093","USGS-424008089050201","RE5","2019-05-23 02:50:00","2019-05-23 03:48:00",0.08,0.9667,0.08276,0.36,0.24,0.2,0.1,0.08,49.55,0.04955,52.88,0.05288,0.56,0.56,1.27,1.42,FALSE,0,"2019-05-23",18.75,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",10,"Corn","Corn","Reduced"
"9094","USGS-424008089050201","RE5","2019-05-24 08:42:00","2019-05-24 12:11:00",0.77,3.483,0.2211,0.6,0.54,0.52,0.4,0.34,515.3,2.061,561.8,2.247,0,0.08,0.99,1.35,FALSE,0,"2019-05-24",17.0500011444092,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",11,"Corn","Corn","Reduced"
"9095","USGS-424008089050201","RE5","2019-05-24 14:41:00","2019-05-24 17:02:00",0.86,2.35,0.366,2.4,2.1,1.68,1.06,0.69,766.8,8.128,757.2,8.026,0.77,0.85,1.76,2.12,TRUE,23.4,"2019-05-24",17.0500011444092,FALSE,FALSE,9.7,422532,0.000664565050694385,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",11,"Corn","Corn","Reduced"
"9096","USGS-424008089050201","RE5","2019-05-25 05:32:00","2019-05-25 06:33:00",0.15,1.017,0.1475,1.2,0.78,0.56,0.28,0.14,137.1,0.384,130.2,0.3647,1.63,1.63,2.54,2.98,FALSE,0,"2019-05-25",17.0100002288818,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",12,"Corn","Corn","Reduced"
"9097","USGS-424008089050201","RE5","2019-05-27 16:26:00","2019-05-27 16:50:00",0.05,0.4,0.125,0.24,0.18,0.16,0.1,0.05,27.94,0.02794,32.52,0.03252,0,0,2.42,3.13,FALSE,0,"2019-05-27",18.3500003814697,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",14,"Corn","Corn","Reduced"
"9098","USGS-424008089050201","RE5","2019-05-27 23:38:00","2019-05-28 00:44:00",0.03,1.1,0.02727,0.12,0.12,0.08,0.04,0.02,16.78,0.006713,17.08,0.006831,0.06,0.06,2.48,3.19,FALSE,0,"2019-05-27",18.3500003814697,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",14,"Corn","Corn","Reduced"
"9099","USGS-424008089050201","RE5","2019-05-29 01:21:00","2019-05-29 07:02:00",0.07,5.683,0.01232,0.12,0.12,0.08,0.06,0.04,29.6,0.01776,27.47,0.01648,0,0.09,2.51,3.22,FALSE,0,"2019-05-29",13.8000001907349,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",16,"Corn","Corn","Reduced"
"9100","USGS-424008089050201","RE5","2019-05-30 06:26:00","2019-05-30 11:09:00",0.94,4.717,0.1993,2.4,1.8,1.44,0.84,0.55,758.4,6.37,771.5,6.48,0.01,0.07,1.94,3.29,FALSE,0,"2019-05-30",16.7000007629395,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",17,"Corn","Corn","Reduced"
"9101","USGS-424008089050201","RE5","2019-06-01 20:06:00","2019-06-01 20:17:00",0.2,0.1833,1.091,1.8,1.14,0.8,0.4,0.2,203.3,0.8131,191.7,0.7668,0.01,0.01,1.11,3.77,FALSE,0,"2019-06-01",21.7900009155273,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",19,"Corn","Corn","Reduced"
"9102","USGS-424008089050201","RE5","2019-06-02 02:22:00","2019-06-02 02:48:00",0.39,0.4333,0.9,2.04,1.62,1.28,0.78,0.39,388,3.027,368.2,2.872,0.21,0.21,1.31,3.96,FALSE,0,"2019-06-02",18.4200000762939,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",20,"Corn","Corn","Reduced"
"9103","USGS-424008089050201","RE5","2019-06-04 15:40:00","2019-06-04 16:49:00",0.22,1.15,0.1913,1.32,0.9,0.68,0.4,0.21,184.8,0.7393,184.1,0.7366,0,0,1.62,4.13,FALSE,0,"2019-06-04",14.8600006103516,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",22,"Corn","Corn","Reduced"
"9104","USGS-424008089050201","RE5","2019-06-05 04:38:00","2019-06-05 09:33:00",0.33,4.917,0.06712,0.96,0.84,0.6,0.32,0.17,230.8,0.7387,232.7,0.7447,0.22,0.22,1.79,4.08,FALSE,0,"2019-06-05",20,FALSE,FALSE,9.7,422532,0,"Surface","Grain","Corn-Soybean","Yes","No","Kidder silt loam","B","Well drained",3,25,2019,0,"2019-05-13",23,"Corn","Corn","Reduced"
