"","USGS_Station_Number","Field_Name","estimated","frozen","storm","unique_storm_number","storm_start","storm_end","runoff_volume","peak_discharge","nitrate_plus_nitrite_load_pounds","ammonia_plus_ammonium_load_pounds","total_Kjeldahl_nitrogen_unfiltered_load_pounds","total_nitrogen_load_pounds","organic_nitrogen_load_pounds","total_Kjeldahl_nitrogen_filtered_load_pounds","nitrate_plus_nitrite_conc_mgL","ammonia_plus_ammonium_conc_mgL","total_Kjeldahl_nitrogen_unfiltered_conc_mgL","total_nitrogen_conc_mgL","organic_nitrogen_conc_mgL","total_Kjeldahl_nitrogen_filtered_conc_mgL","nitrate_plus_nitrite_yield_pounds_per_acre","ammonia_plus_ammonium_yield_pounds_per_acre","total_Kjeldahl_nitrogen_unfiltered_yield_pounds_per_acre","total_nitrogen_yield_pounds_per_acre","organic_nitrogen_yield_pounds_per_acre","total_Kjeldahl_nitrogen_filtered_yield_pounds_per_acre","ProjectName","StudyPeriod","UseableYears","Ongoing","Monitoring","State","County","LAT_approx","LONG_approx","FarmEnterprise","CropRotation","LandCover","Tillage","Manure","Tile","BasinArea_ac","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","IncludeAverages","Notes","event_n","MajorWatershed_HUC8","Watershed_HUC10","Watershed_HUC12","HUC12","area_ft2","runoff_in","water_year","month"
"1396","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-31",2020-03-10 15:30:00,2020-03-11 06:15:00,2643,0.1285,0.28,0.0825,4.37,4.65,4.29,NA,1.7,0.5,26.5,28.2,26,NA,0.108,0.0317,1.68,1.79,1.65,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.276843792225749,"2020",3
"1397","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-32",2020-03-11 17:15:00,2020-03-13 08:00:00,10180,0.2025,1.08,0.318,16.8,17.9,16.5,NA,1.7,0.5,26.5,28.2,26,NA,0.416,0.122,6.48,6.9,6.36,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,1.06631471996145,"2020",3
"1398","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-33",2020-03-13 16:15:00,2020-03-14 02:15:00,683.6,0.0328,0.0726,0.0213,1.13,1.2,1.11,NA,1.7,0.5,26.5,28.2,26,NA,0.0279,0.00821,0.435,0.463,0.427,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0716043951439734,"2020",3
"1399","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2020-34",2020-03-19 19:15:00,2020-03-20 23:00:00,16780,1.048,1.78,0.524,27.8,29.5,27.2,NA,1.7,0.5,26.5,28.2,26,NA,0.685,0.201,10.7,11.4,10.5,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,1.75763860520169,"2020",3
"1400","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-35",2020-03-25 21:46:00,2020-03-26 23:30:00,4459,0.1991,0.473,0.139,7.38,7.85,7.24,NA,1.7,0.5,26.5,28.2,26,NA,0.182,0.0535,2.84,3.02,2.78,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.467062606710032,"2020",3
"1401","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-36",2020-03-27 13:00:00,2020-03-27 19:45:00,456.5,0.0544,0.0484,0.0142,0.755,0.804,0.741,NA,1.7,0.5,26.5,28.2,26,NA,0.0186,0.00548,0.29,0.309,0.285,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0478165687291163,"2020",3
"1402","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-37",2020-03-28 04:30:00,2020-03-28 16:00:00,1785,0.1364,0.189,0.0557,2.95,3.14,2.9,NA,1.7,0.5,26.5,28.2,26,NA,0.0729,0.0214,1.14,1.21,1.11,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.186971687144518,"2020",3
"1403","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2020-38",2020-03-28 20:00:00,2020-03-29 09:00:00,7695,0.5474,2.5,0.355,18.7,21.2,18.3,NA,5.2,0.74,38.9,44.1,38.2,NA,0.961,0.137,7.19,8.15,7.05,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.806020802564183,"2020",3
"1404","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-39",2020-03-29 14:00:00,2020-03-29 22:00:00,1703,0.1399,0.787,0.0936,4.42,5.21,4.33,NA,7.4,0.88,41.6,49,40.7,NA,0.303,0.036,1.7,2,1.67,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.178382511600624,"2020",3
"1405","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-40",2020-04-13 13:00:00,2020-04-13 18:00:00,356.3,0.0397,0.165,0.0196,0.925,1.09,0.906,NA,7.4,0.88,41.6,49,40.7,NA,0.0633,0.00753,0.356,0.419,0.348,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0373210151986509,"2020",4
"1406","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-41",2020-04-21 01:15:00,2020-04-21 01:45:00,96.7,0.1761,0.0447,0.00531,0.251,0.296,0.246,NA,7.4,0.88,41.6,49,40.7,NA,0.0172,0.00204,0.0966,0.114,0.0945,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0101289423792016,"2020",4
"1407","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-42",2020-04-29 22:00:00,2020-04-30 16:00:00,1808,0.0799,0.835,0.0993,4.7,5.53,4.6,NA,7.4,0.88,41.6,49,40.7,NA,0.321,0.0382,1.81,2.13,1.77,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.189380846138537,"2020",4
"1408","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2020-43",2020-05-17 19:44:00,2020-05-19 14:56:00,15290,0.9499,7.06,0.84,39.7,46.8,38.9,NA,7.4,0.88,41.6,49,40.7,NA,2.72,0.323,15.3,18,15,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,1.60156700080654,"2020",5
"1409","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-44",2020-05-28 16:57:00,2020-05-28 20:45:00,1318,0.3807,0.181,0.00411,1.13,1.31,1.12,NA,2.2,0.05,13.7,15.9,13.6,NA,0.0696,0.00158,0.434,0.503,0.432,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.138055284961611,"2020",5
"1410","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-45",2020-06-10 02:38:00,2020-06-10 05:30:00,51.1,0.0631,0.00701,0.000159,0.0437,0.0507,0.0435,NA,2.2,0.05,13.7,15.9,13.6,NA,0.0027,6.13e-05,0.0168,0.0195,0.0167,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.00535252280845091,"2020",6
"1411","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2020-46",2020-06-10 22:30:00,2020-06-11 03:50:00,2301,0.996,0.316,0.00718,1.97,2.28,1.96,NA,2.2,0.05,13.7,15.9,13.6,NA,0.122,0.00276,0.757,0.878,0.754,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.241020645445118,"2020",6
"1412","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-47",2020-06-11 20:17:00,2020-06-11 21:15:00,230.3,0.2402,0.00719,0.00216,0.069,0.0762,0.0669,NA,0.5,0.15,4.8,5.3,4.65,NA,0.00276,0.000829,0.0265,0.0293,0.0257,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0241230137531555,"2020",6
"1413","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-48",2020-06-21 00:30:00,2020-06-21 01:30:00,261.4,0.1786,0.00816,0.00245,0.0783,0.0865,0.0759,NA,0.5,0.15,4.8,5.3,4.65,NA,0.00314,0.000942,0.0301,0.0333,0.0292,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.027380615697242,"2020",6
"1414","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-49",2020-06-23 05:30:00,2020-06-23 13:11:00,2006,0.4101,0.0626,0.0188,0.601,0.664,0.582,NA,0.5,0.15,4.8,5.3,4.65,NA,0.0241,0.00723,0.231,0.255,0.224,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.210120562695744,"2020",6
"1415","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-50",2020-07-09 17:26:00,2020-07-09 18:45:00,1780,1.3,0.244,0.00556,1.52,1.77,1.52,NA,2.2,0.05,13.7,15.9,13.6,NA,0.094,0.00214,0.585,0.679,0.583,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.186447956928427,"2020",7
"1416","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-51",2020-07-10 03:19:00,2020-07-10 19:15:00,8962,4.836,1.23,0.028,7.67,8.9,7.64,NA,2.2,0.05,13.7,15.9,13.6,NA,0.473,0.0108,2.95,3.42,2.94,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.938734039321665,"2020",7
"1417","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-52",2020-07-15 20:18:00,2020-07-16 09:32:00,1029,0.3809,0.0321,0.00963,0.308,0.34,0.299,NA,0.5,0.15,4.8,5.3,4.65,NA,0.0123,0.0037,0.119,0.131,0.115,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.107783678471546,"2020",7
"1418","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2020-53",2020-07-29 00:03:00,2020-07-29 01:15:00,155.1,0.1206,0.00484,0.00145,0.0465,0.0513,0.045,NA,0.5,0.15,4.8,5.3,4.65,NA,0.00186,0.000558,0.0179,0.0197,0.0173,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0162461113031455,"2020",7
"1419","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2020-54",2020-09-12 15:00:00,2020-09-12 16:45:00,65.1,0.0224,0.00203,0.00061,0.0195,0.0215,0.0189,NA,0.5,0.15,4.8,5.3,4.65,NA,0.000782,0.000234,0.0075,0.00828,0.00727,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.00681896741350595,"2020",9
"1420","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2021-1",2020-10-12 17:39:00,2020-10-12 18:00:00,42.3,0.06234,0.0359,0.0023,0.0176,0.0535,0.0153,NA,13.6,0.87,6.65,20.2,5.78,NA,0.0138,0.000884,0.00676,0.0206,0.00588,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0044307576281306,"2021",10
"1421","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2021-2",2020-10-22 18:45:00,2020-10-23 12:15:00,16670,3.386,14.2,0.905,6.92,21.1,6.02,NA,13.6,0.87,6.65,20.2,5.78,NA,5.44,0.348,2.66,8.11,2.31,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,1.74611654044768,"2021",10
"1422","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2021-3",2020-11-10 20:24:00,2020-11-11 03:00:00,1691,0.2388,1.44,0.0918,0.702,2.14,0.61,NA,13.6,0.87,6.65,20.2,5.78,NA,0.552,0.0353,0.27,0.822,0.235,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.177125559082006,"2021",11
"1423","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2021-4",2020-11-15 05:15:00,2020-11-15 20:15:00,2842,0.222,4.67,0.254,1.28,5.95,1.03,NA,26.3,1.43,7.24,33.5,5.81,NA,1.79,0.0976,0.494,2.29,0.396,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.297688254826174,"2021",11
"1424","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2021-5",2020-11-24 23:15:00,2020-11-25 06:15:00,491.3,0.03084,0.807,0.0439,0.222,1.03,0.178,NA,26.3,1.43,7.24,33.5,5.81,NA,0.31,0.0169,0.0854,0.396,0.0685,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0514617310331102,"2021",11
"1425","USGS-442405087414401","KD1","Estimated","Frozen","Storm","2021-6",2021-01-15 15:15:00,2021-01-16 00:02:00,786.4,0.03892,0.0638,0.0245,0.0869,0.151,0.0623,NA,1.3,0.5,1.77,3.07,1.27,NA,0.0245,0.00944,0.0334,0.058,0.024,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0823722883868062,"2021",1
"1426","USGS-442405087414401","KD1","Estimated","Frozen","Storm","2021-7",2021-01-16 17:45:00,2021-01-16 22:30:00,342.7,0.03032,0.0278,0.0107,0.0379,0.0657,0.0272,NA,1.3,0.5,1.77,3.07,1.27,NA,0.0107,0.00411,0.0146,0.0253,0.0104,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0358964690108831,"2021",1
"1427","USGS-442405087414401","KD1","Estimated","Frozen","Storm","2021-8",2021-02-23 21:00:00,2021-02-25 07:42:00,3992,0.09419,0.324,0.125,0.441,0.765,0.316,NA,1.3,0.5,1.77,3.07,1.27,NA,0.125,0.0479,0.17,0.294,0.122,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.418146204527124,"2021",2
"1428","USGS-442405087414401","KD1","Estimated","Frozen","Storm","2021-9",2021-02-25 15:59:00,2021-02-26 04:04:00,1433,0.05926,0.116,0.0447,0.158,0.275,0.114,NA,1.3,0.5,1.77,3.07,1.27,NA,0.0447,0.0172,0.0609,0.106,0.0437,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.150101079931706,"2021",2
"1429","USGS-442405087414401","KD1","Measured","Frozen","Storm","2021-10",2021-02-26 14:51:00,2021-03-01 03:52:00,6949,0.2038,0.564,0.217,0.768,1.33,0.551,NA,1.3,0.5,1.77,3.07,1.27,NA,0.217,0.0834,0.295,0.512,0.212,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.727880254323393,"2021",2
"1430","USGS-442405087414401","KD1","Estimated","Frozen","Storm","2021-11",2021-03-10 15:50:00,2021-03-11 10:01:00,548.8,0.1081,0.0445,0.0171,0.0606,0.105,0.0435,NA,1.3,0.5,1.77,3.07,1.27,NA,0.0171,0.00659,0.0233,0.0405,0.0167,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0574846285181577,"2021",3
"1431","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2021-12",2021-03-24 08:51:00,2021-03-24 11:00:00,164.3,0.03892,0.00205,0.00174,0.0242,0.0263,0.0225,NA,0.2,0.17,2.36,2.56,2.19,NA,0.000789,0.000671,0.00931,0.0101,0.00864,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0172097749007531,"2021",3
"1432","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2021-13",2021-04-11 05:57:00,2021-04-11 11:45:00,740.8,0.1119,0.00925,0.00786,0.109,0.118,0.101,NA,0.2,0.17,2.36,2.56,2.19,NA,0.00356,0.00302,0.042,0.0455,0.039,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.0775958688160555,"2021",4
"1433","USGS-442405087414401","KD1","Estimated","Non-Frozen","Storm","2021-14",2021-05-03 05:43:00,2021-05-03 06:39:00,87.3,0.03948,0.00109,0.000926,0.0129,0.0139,0.0119,NA,0.2,0.17,2.36,2.56,2.19,NA,0.000419,0.000356,0.00495,0.00536,0.00459,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.00914432957295038,"2021",5
"1434","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2021-15",2021-06-30 22:37:00,2021-07-01 01:54:00,1151,0.8982,0.194,0.346,1.03,1.22,0.681,NA,2.7,4.82,14.3,17,9.48,NA,0.0746,0.133,0.395,0.47,0.262,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.120562695744168,"2021",6
"1435","USGS-442405087414401","KD1","Measured","Non-Frozen","Storm","2021-16",2021-07-06 20:50:00,2021-07-07 22:38:00,2264,0.09813,3.51,0.0269,0.365,3.87,0.338,NA,24.8,0.19,2.58,27.4,2.39,NA,1.35,0.0103,0.14,1.49,0.13,NA,"Kewaunee","WY2019-WY2023",5,"Yes","Surface","WI","Kewaunee",44.40127778,-87.6955556,"Dairy","Corn","Cultivated Crops","No","Yes","No",2.63,"Waymor silt loam","C","Well drained",3.92,"Yes","Grassed waterway added Aug 2020",164,"Manitowoc-Sheboygan Rivers","West Twin River","Black Creek",40301010201,114562.8,0.237145041846044,"2021",7
