"field_year","Field_Name","estimated","frozen","storm_start","storm_end","month_name","runoff_in","runoff_volume_cubicft","peak_discharge_cfs","sediment_yield_lbsac","cl_yield_lbsac","no3_yield_lbsac","nh4_yield_lbsac","orgn_yield_lbsac","tn_yield_lbsac","srp_yield_lbsac","tp_yield_lbsac","sediment_conc_mgL","cl_conc_mgL","no3_conc_mgL","nh4_conc_mgL","orgn_conc_mgL","tn_conc_mgL","srp_conc_mgL","tp_conc_mgL","sediment_load_lbs","cl_load_lbs","no3_load_lbs","nh4_load_lbs","orgn_load_lbs","tn_load_lbs","srp_load_lbs","tp_load_pounds"
"2005","R1","Estimated","Frozen",2005-01-02 18:04:00,2005-01-02 23:00:00,"Jan",0.0541183757966975,3320,0.2472,0.0981,0.0491,0.0319,0.012,0.0378,0.0817,0.0457,0.0489,"8","4","2.6",0.98,3.08,6.66,3.73,3.99,1.66,0.829,0.539,0.203,0.638,1.38,0.773,0.827
"2005","R1","Measured","Frozen",2005-01-12 22:29:00,2005-01-14 07:00:00,"Jan",0.585195690090795,35900,0.7657,0.133,0.0663,0.0796,0.0637,0.0822,0.225,0.141,0.152,"2","0.5","0.6",0.48,0.62,1.7,1.07,1.15,2.24,1.12,1.34,1.08,1.39,3.81,2.39,2.57
"2005","R1","Measured","Frozen",2005-02-06 04:30:00,2005-02-08 05:42:00,"Feb",1.24570068626013,76420,0.9743,1.98,0.141,0.311,0.169,0.325,0.805,0.567,0.54,"7","0.5","1.1",0.6,1.15,2.85,2.01,1.91,33.4,2.39,5.25,2.86,5.49,13.6,9.59,9.13
"2005","R1","Measured","Frozen",2005-02-13 16:10:00,2005-02-14 14:22:00,"Feb",0.774936019691265,47540,1.053,2.11,0.0878,0.105,0.0702,0.128,0.304,0.177,0.167,"12","0.5","0.6",0.4,0.73,1.73,1.01,0.951,35.6,1.48,1.78,1.19,2.17,5.13,3,2.82
"2005","R1","Measured","Frozen",2005-02-14 14:22:00,2005-02-15 05:30:00,"Feb",0.344434120657897,21130,1.089,1.09,0.039,0.0468,0.0312,0.112,0.19,0.139,0.142,"14","0.5","0.6",0.4,1.44,2.44,1.78,1.82,18.5,0.66,0.792,0.528,1.9,3.22,2.35,2.4
"2005","R1","Measured","Frozen",2005-02-15 10:08:00,2005-02-16 02:40:00,"Feb",0.213376367222521,13090,0.372,0.773,0.0242,0.0532,0.029,0.0744,0.157,0.136,0.135,"16","0.5","1.1",0.6,1.54,3.24,2.81,2.79,13.1,0.408,0.899,0.49,1.26,2.65,2.3,2.28
"2005","R1","Estimated","Frozen",2005-02-21 20:35:00,2005-02-22 03:18:00,"Feb",0.0674034590118506,4135,0.2318,0.305,0.00764,0.0137,0.0199,0.0397,0.0733,0.0377,0.0393,"20","0.5","0.9",1.3,2.6,4.8,2.47,2.57,5.16,0.129,0.232,0.336,0.671,1.24,0.638,0.663
"2005","R1","Measured","Frozen",2005-02-25 20:20:00,2005-02-26 02:32:00,"Feb",0.0626273493406361,3842,0.2816,0.284,0.0071,0.0128,0.0185,0.0369,0.0681,0.0351,0.0365,"20","0.5","0.9",1.3,2.6,4.8,2.47,2.57,4.8,0.12,0.216,0.312,0.624,1.15,0.592,0.616
"2005","R1","Estimated","Frozen",2005-02-27 21:17:00,2005-02-28 05:00:00,"Feb",0.0907786851842796,5569,0.2635,0.411,0.0103,0.0185,0.0267,0.0535,0.0987,0.0508,0.0529,"20","0.5","0.9",1.3,2.6,4.8,2.47,2.57,6.95,0.174,0.313,0.452,0.904,1.67,0.859,0.893
"2005","R1","Estimated","Frozen",2005-03-04 00:08:00,2005-03-04 03:35:00,"Mar",0.0274504050727827,1684,0.1597,0.124,0.00311,0.0056,0.00809,0.0162,0.0299,0.0154,0.016,"20","0.5","0.9",1.3,2.6,4.8,2.47,2.57,2.1,0.0526,0.0946,0.137,0.273,0.505,0.26,0.27
"2005","R1","Measured","Frozen",2005-03-04 19:07:00,2005-03-05 02:28:00,"Mar",0.17718877858738,10870,0.7873,1.45,0.01,0.0241,0.0401,0.108,0.173,0.0835,0.0867,"36","0.5","0.6",1,2.7,4.3,2.08,2.16,24.4,0.17,0.407,0.678,1.83,2.92,1.41,1.47
"2005","R1","Measured","Frozen",2005-03-05 17:45:00,2005-03-06 01:34:00,"Mar",0.245977798425351,15090,0.919,2.06,0.0139,0.039,0.0613,0.173,0.273,0.134,0.138,"37","0.5","0.7",1.1,3.1,4.9,2.41,2.47,34.9,0.236,0.66,1.04,2.92,4.62,2.27,2.33
"2005","R1","Measured","Frozen",2005-03-06 16:40:00,2005-03-07 02:12:00,"Mar",0.288685673301058,17710,0.9464,1.7,0.0164,0.0785,0.0785,0.17,0.327,0.138,0.152,"26","0.5","1.2",1.2,2.6,5,2.11,2.32,28.8,0.276,1.33,1.33,2.88,5.53,2.33,2.57
"2005","R1","Measured","Frozen",2005-03-07 07:00:00,2005-03-07 10:46:00,"Mar",0.0846170146869448,5191,0.8124,0.901,0.00479,0.0364,0.0249,0.0422,0.104,0.0339,0.0366,"47","0.5","1.9",1.3,2.2,5.4,1.77,1.91,15.2,0.081,0.616,0.421,0.713,1.75,0.574,0.619
"2005","R1","Estimated","Frozen",2005-03-17 01:14:00,2005-03-17 02:50:00,"Mar",0.0130601333398536,801.2,0.1859,0.139,0.00074,0.00562,0.00385,0.00651,0.016,0.00524,0.00565,"47","0.5","1.9",1.3,2.2,5.4,1.77,1.91,2.35,0.0125,0.095,0.065,0.11,0.27,0.0885,0.0955
"2005","R1","Estimated","Frozen",2005-03-18 21:31:00,2005-03-18 23:00:00,"Mar",0.0108497563043018,665.6,0.1443,0.116,0.000615,0.00467,0.0032,0.00541,0.0133,0.00435,0.0047,"47","0.5","1.9",1.3,2.2,5.4,1.77,1.91,1.95,0.0104,0.079,0.054,0.0914,0.224,0.0735,0.0794
"2005","R1","Estimated","Frozen",2005-03-20 18:10:00,2005-03-20 21:00:00,"Mar",0.0290315744861199,1781,0.2575,0.309,0.00164,0.0125,0.00855,0.0145,0.0355,0.0116,0.0126,"47","0.5","1.9",1.3,2.2,5.4,1.77,1.91,5.23,0.0278,0.211,0.145,0.245,0.6,0.197,0.212
"2005","R1","Measured","Non-Frozen",2005-06-12 01:22:00,2005-06-12 02:35:00,"Jun",0.130519829820529,8007,6.29,9.14,0.0148,0.0385,0.00621,0.0852,0.13,0.0386,0.0532,"309","0.5","1.3",0.21,2.88,4.39,1.31,1.8,154,0.25,0.65,0.105,1.44,2.19,0.653,0.9
"2006","R1","Measured","Frozen",2006-03-09 00:21:00,2006-03-09 06:00:00,"Mar",0.540857743654947,33180,4.496,7.48,0.245,0.257,0.213,0.51,0.98,0.81,0.939,"61","2","2.1",1.74,4.16,8,6.61,7.66,126,4.14,4.35,3.6,8.62,16.6,13.7,15.9
"2007","R1","Measured","Frozen",2007-02-21 19:15:00,2007-02-22 00:15:00,"Feb",0.0127504197434267,782.2,0.0711,0.0953,0.0144,0.00953,0.0035,0.00841,0.0214,0.00271,0.00381,"33","5","3.3",1.21,2.91,7.42,0.939,1.32,1.61,0.244,0.161,0.0591,0.142,0.362,0.0459,0.0645
"2007","R1","Estimated","Frozen",2007-03-01 19:45:00,2007-03-02 07:30:00,"Mar",0.0137154221070305,841.4,0.03032,0.0777,0.00435,0.0028,0.00211,0.00668,0.0116,0.00176,0.00228,"25","1.4","0.9",0.68,2.15,3.73,0.565,0.735,1.31,0.0735,0.0473,0.0357,0.113,0.196,0.0297,0.0386
"2007","R1","Measured","Frozen",2007-03-09 20:30:00,2007-03-10 03:30:00,"Mar",0.0117788970935824,722.6,0.03836,0.0667,0.00374,0.0024,0.00182,0.00574,0.00996,0.00151,0.00196,"25","1.4","0.9",0.68,2.15,3.73,0.565,0.735,1.13,0.0632,0.0406,0.0307,0.097,0.168,0.0255,0.0332
"2007","R1","Measured","Frozen",2007-03-10 17:00:00,2007-03-11 13:00:00,"Mar",0.128465939654751,7881,0.4927,0.873,0.0757,0.0116,0.0314,0.0958,0.139,0.0541,0.145,"30","2.6","0.4",1.08,3.29,4.77,1.86,4.98,14.8,1.28,0.197,0.531,1.62,2.35,0.915,2.45
"2007","R1","Measured","Frozen",2007-03-11 18:00:00,2007-03-12 00:45:00,"Mar",0.0242065626681011,1485,0.1235,0.17,0.00658,0.00165,0.00362,0.0132,0.0184,0.00437,0.00566,"31","1.2","0.3",0.66,2.4,3.36,0.797,1.03,2.87,0.111,0.0278,0.0612,0.222,0.311,0.0739,0.0956
"2007","R1","Measured","Frozen",2007-03-12 01:30:00,2007-03-12 12:15:00,"Mar",0.0343619084877826,2108,0.099,0.202,0.0148,0.00467,0.00973,0.0174,0.0319,0.0164,0.0185,"26","1.9","0.6",1.25,2.24,4.09,2.1,2.38,3.42,0.25,0.079,0.165,0.295,0.538,0.276,0.313
"2007","R1","Measured","Frozen",2007-03-12 19:45:00,2007-03-13 03:45:00,"Mar",0.0555039366228178,3405,0.3522,0.163,0.0163,0.00755,0.0113,0.0182,0.0371,0.0146,0.017,"13","1.3","0.6",0.9,1.45,2.95,1.16,1.35,2.76,0.276,0.128,0.191,0.308,0.627,0.247,0.287
"2007","R1","Measured","Non-Frozen",2007-07-04 03:02:00,2007-07-04 04:00:00,"Jul",0.132785629289126,8146,7.86,16.2,0.00752,0.184,0.0184,0.0674,0.269,0.0259,0.0433,"540","0.5","6.1",0.61,2.24,8.95,0.861,1.44,275,0.127,3.1,0.31,1.14,4.55,0.438,0.732
"2007","R1","Measured","Non-Frozen",2007-08-22 22:59:00,2007-08-23 00:08:00,"Aug",0.0408332925815443,2505,2.2,1.72,0.00231,0.0148,0.00315,0.0274,0.0453,0.0118,0.0167,"186","0.5","1.6",0.34,2.96,4.9,1.28,1.81,29.1,0.0391,0.25,0.0532,0.463,0.766,0.2,0.283
"2008","R1","Measured","Non-Frozen",2007-10-18 04:09:00,2007-10-18 06:00:00,"Oct",0.0859047712194565,5270,2.546,12.9,0.0273,0.0331,0.00642,0.103,0.142,0.0327,0.0568,"662","1.4","1.7",0.33,5.27,7.3,1.68,2.92,218,0.461,0.559,0.109,1.73,2.4,0.553,0.961
"2008","R1","Estimated","Non-Frozen",2007-10-18 07:09:00,2007-10-18 07:31:00,"Oct",0.000422188534076646,25.9,0.0329,0.0291,2.39e-05,9.58e-05,1.05e-05,0.000267,0.000373,0.000124,0.000182,"304","0.5","1",0.11,2.79,3.9,1.3,1.9,0.492,0.000405,0.00162,0.000178,0.00451,0.00631,0.0021,0.00307
"2008","R1","Estimated","Non-Frozen",2007-10-18 07:56:00,2007-10-18 08:16:00,"Oct",0.000564004759808956,34.6,0.0418,0.0388,3.19e-05,0.000128,1.4e-05,0.000356,0.000498,0.000166,0.000243,"304","0.5","1",0.11,2.79,3.9,1.3,1.9,0.656,0.000539,0.00216,0.000237,0.00602,0.00841,0.0028,0.0041
"2008","R1","Estimated","Non-Frozen",2007-10-18 08:48:00,2007-10-18 09:18:00,"Oct",0.000844377068153292,51.8,0.049,0.0582,4.79e-05,0.000192,2.11e-05,0.000534,0.000747,0.000249,0.000364,"304","0.5","1",0.11,2.79,3.9,1.3,1.9,0.984,0.000809,0.00324,0.000356,0.00903,0.0126,0.00421,0.00615
"2008","R1","Measured","Non-Frozen",2007-10-18 09:24:00,2007-10-18 11:30:00,"Oct",0.0352095456990562,2160,1.072,2.43,0.00199,0.00798,0.000878,0.0223,0.0311,0.0104,0.0152,"304","0.5","1",0.11,2.79,3.9,1.3,1.9,41,0.0337,0.135,0.0148,0.376,0.526,0.175,0.256
"2008","R1","Measured","Frozen",2008-01-06 17:00:00,2008-01-07 02:00:00,"Jan",0.00422514548388674,259.2,0.0151,0.00479,0.00105,0.000766,0.000469,0.000622,0.00186,0.000487,0.000548,"5","1.1","0.8",0.49,0.65,1.94,0.509,0.572,0.0809,0.0178,0.0129,0.00793,0.0105,0.0314,0.00824,0.00926
"2008","R1","Measured","Frozen",2008-01-07 13:28:00,2008-01-08 04:00:00,"Jan",0.0447943664726882,2748,0.1643,0.0101,0.00254,0.00507,0.00477,0.00487,0.0147,0.00303,0.00365,"2","0.5","0.5",0.47,0.48,1.45,0.299,0.36,0.172,0.0429,0.0858,0.0806,0.0823,0.249,0.0513,0.0617
"2008","R1","Estimated","Frozen",2008-01-29 10:00:00,2008-01-29 20:00:00,"Jan",0.00366114072407779,224.6,0.0154,0.00083,0.000208,0.000415,0.00039,0.000398,0.0012,0.000249,0.000299,"2","0.5","0.5",0.47,0.48,1.45,0.3,0.36,0.014,0.00351,0.00701,0.00659,0.00673,0.0203,0.00421,0.00505
"2008","R1","Measured","Frozen",2008-03-03 01:49:00,2008-03-04 17:00:00,"Mar",0.389913117185845,23920,0.6765,0.0883,0.0221,0.0442,0.0707,0.0194,0.134,0.00645,0.00795,"2","0.5","0.5",0.8,0.22,1.52,0.073,0.09,1.49,0.373,0.746,1.19,0.328,2.27,0.109,0.134
"2008","R1","Measured","Frozen",2008-03-12 22:00:00,2008-03-13 16:48:00,"Mar",0.0232448204476177,1426,0.0329,0.0948,0.00132,0.00369,0.00911,0.00421,0.017,0.0031,0.00336,"18","0.5","0.7",1.73,0.8,3.23,0.588,0.638,1.6,0.0222,0.0623,0.154,0.0712,0.287,0.0523,0.0568
"2008","R1","Measured","Frozen",2008-03-13 16:48:00,2008-03-14 17:00:00,"Mar",0.239620519340799,14700,0.564,0.814,0.0136,0.0109,0.0917,0.0782,0.181,0.0368,0.0457,"15","0.5","0.2",1.69,1.44,3.33,0.678,0.841,13.8,0.229,0.183,1.55,1.32,3.06,0.622,0.772
"2008","R1","Measured","Frozen",2008-03-14 17:00:00,2008-03-15 18:42:00,"Mar",0.2212007107112,13570,0.4275,1.35,0.0125,0.00251,0.0687,0.113,0.184,0.0371,0.053,"27","0.5","0.1",1.37,2.25,3.67,0.739,1.06,22.9,0.212,0.0424,1.16,1.91,3.11,0.626,0.896
"2008","R1","Measured","Frozen",2008-03-15 18:42:00,2008-03-16 10:29:00,"Mar",0.0432294977749523,2652,0.109,0.206,0.00245,0.00049,0.0172,0.0241,0.0418,0.00904,0.0125,"21","0.5","0.1",1.76,2.46,4.27,0.923,1.28,3.48,0.0414,0.00828,0.291,0.407,0.707,0.153,0.212
"2008","R1","Measured","Frozen",2008-03-16 19:00:00,2008-03-17 07:10:00,"Mar",0.0254943192006129,1564,0.0765,0.173,0.00144,0.00289,0.0103,0.0115,0.0247,0.00507,0.00602,"30","0.5","0.5",1.79,1.99,4.28,0.877,1.04,2.93,0.0244,0.0488,0.175,0.194,0.418,0.0856,0.102
"2008","R1","Estimated","Frozen",2008-03-17 21:00:00,2008-03-18 03:30:00,"Mar",0.00563352731184899,345.6,0.0324,0.0383,0.000319,0.000638,0.00229,0.00254,0.00546,0.00112,0.00133,"30","0.5","0.5",1.79,1.99,4.28,0.877,1.04,0.647,0.00539,0.0108,0.0386,0.0429,0.0923,0.0189,0.0225
"2008","R1","Measured","Frozen",2008-03-18 04:15:00,2008-03-19 15:45:00,"Mar",0.152248683717215,9340,0.3486,0.759,0.00863,0.038,0.0455,0.0538,0.137,0.0245,0.0274,"22","0.5","1.1",1.32,1.56,3.98,0.711,0.795,12.8,0.146,0.641,0.77,0.91,2.32,0.415,0.464
"2008","R1","Measured","Frozen",2008-03-19 15:45:00,2008-03-20 14:00:00,"Mar",0.218592596214974,13410,0.9774,0.793,0.0124,0.0446,0.058,0.055,0.158,0.0337,0.0379,"16","0.5","0.9",1.17,1.11,3.18,0.681,0.765,13.4,0.209,0.753,0.979,0.929,2.66,0.57,0.64
"2008","R1","Estimated","Frozen",2008-03-20 16:30:00,2008-03-21 01:00:00,"Mar",0.0207019088137969,1270,0.0711,0.0751,0.00117,0.00422,0.00549,0.00521,0.0149,0.00319,0.00359,"16","0.5","0.9",1.17,1.11,3.18,0.681,0.765,1.27,0.0198,0.0714,0.0928,0.088,0.252,0.054,0.0607
"2008","R1","Estimated","Frozen",2008-03-22 19:00:00,2008-03-23 03:00:00,"Mar",0.00591552969175347,362.9,0.0187,0.0214,0.000335,0.00121,0.00157,0.00149,0.00426,0.000913,0.00103,"16","0.5","0.9",1.17,1.11,3.18,0.681,0.765,0.362,0.00566,0.0204,0.0265,0.0251,0.072,0.0154,0.0173
"2008","R1","Estimated","Frozen",2008-03-23 18:30:00,2008-03-24 01:00:00,"Mar",0.00591552969175347,362.9,0.0228,0.0214,0.000335,0.00121,0.00157,0.00149,0.00426,0.000913,0.00103,"16","0.5","0.9",1.17,1.11,3.18,0.681,0.765,0.362,0.00566,0.0204,0.0265,0.0251,0.072,0.0154,0.0173
"2008","R1","Estimated","Frozen",2008-03-25 17:00:00,2008-03-26 06:00:00,"Mar",0.013801815899718,846.7,0.0303,0.05,0.000782,0.00281,0.00366,0.00347,0.00995,0.00213,0.00239,"16","0.5","0.9",1.17,1.11,3.18,0.681,0.765,0.846,0.0132,0.0476,0.0618,0.0587,0.168,0.036,0.0404
"2008","R1","Estimated","Frozen",2008-03-26 19:30:00,2008-03-26 22:00:00,"Mar",0.00183057036203889,112.3,0.0209,0.00664,0.000104,0.000373,0.000485,0.000461,0.00132,0.000283,0.000317,"16","0.5","0.9",1.17,1.11,3.18,0.681,0.765,0.112,0.00175,0.00631,0.0082,0.00778,0.0223,0.00478,0.00536
"2008","R1","Measured","Frozen",2008-03-31 15:13:00,2008-03-31 18:00:00,"Mar",0.0663276117821573,4069,1.65,8.25,0.000752,0.0571,0.0222,0.0755,0.155,0.0087,0.0266,"549","0.1","3.8",1.48,5.02,10.3,0.579,1.77,139,0.0127,0.965,0.376,1.28,2.62,0.147,0.45
"2008","R1","Estimated","Non-Frozen",2008-04-25 05:06:00,2008-04-25 06:00:00,"Apr",0.00464733401796339,285.1,0.345,3.22,0.000263,0.000737,9.48e-05,0.0189,0.0197,0.000716,0.00625,"3050","0.5","0.7",0.09,17.9,18.7,0.68,5.93,54.4,0.00445,0.0125,0.0016,0.319,0.333,0.0121,0.106
"2008","R1","Measured","Non-Frozen",2008-04-25 13:40:00,2008-04-25 16:00:00,"Apr",0.0901429572758244,5530,4.52,62.4,0.00511,0.0143,0.00184,0.366,0.382,0.0139,0.121,"3050","0.5","0.7",0.09,17.9,18.7,0.679,5.93,1050,0.0863,0.242,0.0311,6.18,6.46,0.234,2.05
"2008","R1","Measured","Non-Frozen",2008-05-02 06:42:00,2008-05-02 07:45:00,"May",0.00859047712194565,527,0.3522,4.47,0.000487,0.00214,0.000642,0.0241,0.0269,0.00179,0.0087,"2300","0.5","1.1",0.33,12.4,13.8,0.921,4.47,75.5,0.00823,0.0362,0.0109,0.407,0.454,0.0303,0.147
"2008","R1","Estimated","Non-Frozen",2008-05-26 01:43:00,2008-05-26 01:54:00,"May",0.000704190913981124,43.2,0.1667,0.366,3.99e-05,0.000176,5.27e-05,0.00197,0.0022,0.000147,0.000713,"2300","0.5","1.1",0.33,12.4,13.8,0.921,4.47,6.19,0.000674,0.00297,0.00089,0.0334,0.0372,0.00248,0.0121
"2008","R1","Estimated","Non-Frozen",2008-05-26 02:26:00,2008-05-26 02:38:00,"May",0.000704190913981124,43.2,0.1081,0.366,3.99e-05,0.000176,5.27e-05,0.00197,0.0022,0.000147,0.000713,"2300","0.5","1.1",0.33,12.4,13.8,0.921,4.47,6.19,0.000674,0.00297,0.00089,0.0334,0.0372,0.00248,0.0121
"2008","R1","Measured","Non-Frozen",2008-05-26 02:44:00,2008-05-26 03:17:00,"May",0.00704190913981124,432,0.6996,2.42,0.000399,0.0016,0.000574,0.0135,0.0156,0.00201,0.0064,"1520","0.5","1",0.36,8.44,9.8,1.26,4.01,40.9,0.00674,0.027,0.00971,0.228,0.264,0.034,0.108
"2008","R1","Measured","Non-Frozen",2008-05-30 09:03:00,2008-05-30 10:21:00,"May",0.00464733401796339,285.1,0.1701,0.449,0.000263,0.000948,0.000147,0.00375,0.00484,0.000771,0.00179,"426","0.5","0.9",0.14,3.56,4.6,0.732,1.7,7.58,0.00445,0.016,0.00249,0.0634,0.0819,0.013,0.0303
"2008","R1","Measured","Non-Frozen",2008-06-05 10:00:00,2008-06-05 11:33:00,"Jun",0.0890019071837254,5460,4.964,42.2,0.00504,0.0282,0.00242,0.209,0.24,0.0138,0.0773,"2090","0.5","1.4",0.12,10.4,11.9,0.683,3.83,713,0.0852,0.477,0.0409,3.54,4.06,0.233,1.31
"2008","R1","Measured","Non-Frozen",2008-06-08 04:09:00,2008-06-08 06:55:00,"Jun",0.360897843415326,22140,13.98,160,0.0205,0.0245,0.00164,0.628,0.654,0.0506,0.213,"1950","0.5","0.3",0.02,7.68,8,0.619,2.61,2700,0.346,0.415,0.0276,10.6,11.1,0.856,3.61
"2008","R1","Measured","Non-Frozen",2008-06-08 13:48:00,2008-06-08 17:10:00,"Jun",0.262278514026766,16090,5.596,64.4,0.0149,0.0119,0.000594,0.297,0.309,0.0298,0.122,"1080","0.5","0.2",0.01,4.99,5.2,0.502,2.05,1090,0.251,0.201,0.01,5.01,5.22,0.504,2.06
"2008","R1","Measured","Non-Frozen",2008-06-09 00:36:00,2008-06-09 05:10:00,"Jun",0.347042235154123,21290,12.06,164,0.0197,0.0157,0.00315,0.304,0.322,0.0408,0.165,"2080","0.5","0.2",0.04,3.86,4.1,0.519,2.1,2770,0.332,0.266,0.0532,5.13,5.45,0.69,2.79
"2008","R1","Measured","Non-Frozen",2008-06-12 14:14:00,2008-06-12 15:32:00,"Jun",0.00563352731184899,345.6,0.268,0.629,0.00102,0.000894,0.000204,0.00414,0.00523,0.00104,0.00234,"493","0.8","0.7",0.16,3.24,4.1,0.814,1.83,10.6,0.0173,0.0151,0.00345,0.0699,0.0885,0.0176,0.0395
"2008","R1","Measured","Non-Frozen",2008-06-13 04:02:00,2008-06-13 07:10:00,"Jun",0.025771431365837,1581,0.3612,2.98,0.00146,0.00175,0.000526,0.0187,0.021,0.00409,0.0103,"511","0.5","0.3",0.09,3.21,3.6,0.701,1.77,50.4,0.0247,0.0296,0.00888,0.317,0.355,0.0692,0.175
"2008","R1","Measured","Non-Frozen",2008-07-10 15:54:00,2008-07-10 17:00:00,"Jul",0.00788628620796453,483.8,0.5894,0.275,0.000447,0.000179,0.00059,0.00329,0.00406,0.0019,0.00259,"154","0.5","0.1",0.33,1.84,2.27,1.06,1.45,4.65,0.00755,0.00302,0.00997,0.0556,0.0686,0.0322,0.0438
"2008","R1","Measured","Non-Frozen",2008-07-10 23:16:00,2008-07-11 01:25:00,"Jul",0.52961024988997,32490,18.82,52.2,0.03,0.036,0.0144,0.24,0.29,0.0425,0.1,"435","0.5","0.3",0.12,2,2.42,0.354,0.833,882,0.507,0.608,0.243,4.06,4.91,0.718,1.69
"2008","R1","Measured","Non-Frozen",2008-07-12 07:40:00,2008-07-12 09:25:00,"Jul",0.06647431822257,4078,2.01,1.57,0.00377,0.00301,0.00422,0.0337,0.041,0.00935,0.0139,"104","0.5","0.2",0.28,2.24,2.72,0.621,0.921,26.5,0.0636,0.0509,0.0713,0.57,0.692,0.158,0.234
"2008","R1","Measured","Non-Frozen",2008-07-20 04:39:00,2008-07-20 05:44:00,"Jul",0.0150700115735081,924.5,0.9836,0.42,0.00239,0.00102,0.000785,0.0056,0.00741,0.00285,0.0037,"123","0.7","0.3",0.23,1.64,2.17,0.835,1.08,7.1,0.0404,0.0173,0.0133,0.0946,0.125,0.0482,0.0625
"2009","R1","Measured","Frozen",2008-12-27 07:00:00,2008-12-28 12:00:00,"Dec",0.64942050956037,39840,1.376,1.62,0.441,0.132,0.0309,0.147,0.311,0.0689,0.077,"11","3","0.9",0.21,1,2.11,0.468,0.523,27.4,7.46,2.24,0.522,2.49,5.25,1.16,1.3
"2009","R1","Measured","Frozen",2009-02-07 10:00:00,2009-02-08 14:45:00,"Feb",0.567753924397281,34830,2.175,1.03,0.425,0.103,0.109,0.133,0.345,0.0589,0.067,"8","3.3","0.8",0.85,1.03,2.68,0.458,0.521,17.4,7.18,1.74,1.85,2.24,5.83,0.996,1.13
"2009","R1","Measured","Frozen",2009-02-08 14:45:00,2009-02-09 17:19:00,"Feb",0.0656918838737021,4030,0.07035,0.104,0.0327,0.00744,0.00551,0.0204,0.0333,0.0108,0.0124,"7","2.2","0.5",0.37,1.37,2.24,0.728,0.833,1.76,0.553,0.126,0.0931,0.345,0.563,0.183,0.21
"2009","R1","Measured","Frozen",2009-02-09 17:19:00,2009-02-11 02:00:00,"Feb",0.530914307138083,32570,1.037,1.56,0.12,0.108,0.0313,0.165,0.304,0.0553,0.0677,"13","1","0.9",0.26,1.37,2.53,0.46,0.563,26.4,2.03,1.83,0.529,2.79,5.14,0.935,1.14
"2009","R1","Estimated","Frozen",2009-02-11 03:45:00,2009-02-11 05:00:00,"Feb",0.00199031737493276,122.1,0.04296,0.00586,0.000451,0.000406,0.000117,0.000618,0.00114,0.000207,0.000253,"13","1","0.9",0.26,1.37,2.53,0.46,0.56,0.0991,0.00762,0.00686,0.00198,0.0104,0.0193,0.00351,0.00427
"2009","R1","Measured","Frozen",2009-02-25 18:49:00,2009-02-26 06:46:00,"Feb",0.0944137447633951,5792,0.4717,0.599,0.907,0.00107,0.186,0.458,0.645,0.118,0.163,"28","42.4","0.1",8.7,21.4,30.2,5.51,7.62,10.1,15.3,0.0181,3.15,7.74,10.9,1.99,2.76
"2009","R1","Measured","Frozen",2009-02-26 17:00:00,2009-02-27 07:20:00,"Feb",0.61877516422971,37960,4.71,16,5.47,0.00701,1.21,3.7,4.92,1.65,2.21,"114","39","0.1",8.6,26.4,35,11.8,15.7,270,92.4,0.118,20.4,62.6,83.1,27.8,37.3
"2009","R1","Estimated","Frozen",2009-02-27 20:25:00,2009-02-27 23:47:00,"Feb",0.00818784944659071,502.3,0.082,0.212,0.0724,9.28e-05,0.016,0.049,0.065,0.0218,0.0292,"114","39","0.1",8.6,26.4,35,11.8,15.7,3.57,1.22,0.00157,0.27,0.828,1.1,0.368,0.493
"2009","R1","Estimated","Frozen",2009-02-28 22:30:00,2009-03-01 02:01:00,"Feb",0.00646649387908129,396.7,0.04713,0.167,0.0571,7.33e-05,0.0126,0.0387,0.0514,0.0172,0.023,"114","39","0.1",8.6,26.4,35,11.8,15.7,2.82,0.966,0.00124,0.213,0.654,0.868,0.291,0.39
"2009","R1","Estimated","Frozen",2009-03-01 19:40:00,2009-03-01 20:01:00,"Mar",0.000441749392798344,27.1,0.03188,0.0114,0.00391,5.01e-06,0.000862,0.00265,0.00351,0.00118,0.00158,"114","39","0.1",8.6,26.4,35,11.8,15.7,0.193,0.0661,8.47e-05,0.0146,0.0447,0.0594,0.0199,0.0266
"2009","R1","Estimated","Frozen",2009-03-04 19:30:00,2009-03-04 22:31:00,"Mar",0.00308246532022756,189.1,0.03032,0.0796,0.0272,3.49e-05,0.00601,0.0184,0.0245,0.00821,0.011,"114","39","0.1",8.6,26.4,35,11.8,15.7,1.35,0.46,0.00059,0.102,0.312,0.414,0.139,0.186
"2009","R1","Estimated","Frozen",2009-03-05 00:55:00,2009-03-05 01:31:00,"Mar",0.000961742220483479,59,0.03612,0.0249,0.0085,1.09e-05,0.00187,0.00575,0.00764,0.00256,0.00343,"114","39","0.1",8.6,26.4,35,11.8,15.7,0.42,0.144,0.000184,0.0317,0.0973,0.129,0.0433,0.0579
"2009","R1","Measured","Frozen",2009-03-07 12:15:00,2009-03-07 23:50:00,"Mar",0.428382806005184,26280,2.015,7.77,1.21,0.476,0.359,0.612,1.45,0.436,0.53,"80","12.5","4.9",3.7,6.3,14.9,4.49,5.46,131,20.5,8.04,6.07,10.3,24.4,7.37,8.96
